Place_ID X Date,target
15WCXN1 X 2020-02-27,160.09700991970158
15WCXN1 X 2020-02-28,156.88481276161946
15WCXN1 X 2020-02-29,188.8226022880886
15WCXN1 X 2020-03-01,157.5760093548654
15WCXN1 X 2020-03-02,155.64537223715917
15WCXN1 X 2020-03-03,169.94503490350536
15WCXN1 X 2020-03-04,185.89301710693596
15WCXN1 X 2020-03-05,145.04418527063643
15WCXN1 X 2020-03-06,161.4880849803833
15WCXN1 X 2020-03-07,158.02765568075688
15WCXN1 X 2020-03-08,161.45208574437999
15WCXN1 X 2020-03-09,163.8392313981706
15WCXN1 X 2020-03-10,193.3491208366125
15WCXN1 X 2020-03-11,175.7428959542612
15WCXN1 X 2020-03-12,146.97088317180874
15WCXN1 X 2020-03-13,154.54889885533294
15WCXN1 X 2020-03-14,158.4142547474332
15WCXN1 X 2020-03-15,157.95110220161794
15WCXN1 X 2020-03-16,155.23491403072833
15WCXN1 X 2020-03-17,199.16445404403484
15WCXN1 X 2020-03-18,152.18646792383564
15WCXN1 X 2020-03-19,164.97211091525875
15WCXN1 X 2020-03-20,181.565776133452
15WCXN1 X 2020-03-21,148.2407519998805
15WCXN1 X 2020-03-22,160.70560504397656
15WCXN1 X 2020-03-23,146.8710826011037
15WCXN1 X 2020-03-24,156.78728792088532
15WCXN1 X 2020-03-25,143.90014381787222
15WCXN1 X 2020-03-26,167.22799946382358
15WCXN1 X 2020-03-27,153.26749598845868
15WCXN1 X 2020-03-28,160.92888863373167
15WCXN1 X 2020-03-29,152.2293199661691
15WCXN1 X 2020-03-30,147.77762538211323
15WCXN1 X 2020-03-31,168.00472557670724
15WCXN1 X 2020-04-01,140.51876651012378
15WCXN1 X 2020-04-02,144.3765523184815
15WCXN1 X 2020-04-03,154.7391907207076
15WCXN1 X 2020-04-04,156.5144087637944
19090SM X 2020-01-02,155.51221321714462
19090SM X 2020-01-03,178.21660638213245
19090SM X 2020-01-04,164.80486141916055
19090SM X 2020-01-05,156.64668131206608
19090SM X 2020-01-06,191.71031269023754
19090SM X 2020-01-07,179.87517415942096
19090SM X 2020-01-08,143.29010600231106
19090SM X 2020-01-09,144.73202620554167
19090SM X 2020-01-10,159.1510524817159
19090SM X 2020-01-11,191.3471429143977
19090SM X 2020-01-12,138.0805331855114
19090SM X 2020-01-13,165.28813928930592
19090SM X 2020-01-14,142.23374921110678
19090SM X 2020-01-15,141.2277789629519
19090SM X 2020-01-16,189.0031209974954
19090SM X 2020-01-17,184.4636183876604
19090SM X 2020-01-18,153.1421819181235
19090SM X 2020-01-19,160.8881889745199
19090SM X 2020-01-20,154.78322372552134
19090SM X 2020-01-21,182.21242510099722
19090SM X 2020-01-22,169.49225272429283
19090SM X 2020-01-23,163.4061502365621
19090SM X 2020-02-18,173.95048006864496
19090SM X 2020-02-19,164.57342588194746
19090SM X 2020-02-20,142.60434044299285
19090SM X 2020-02-21,159.34048720922797
19090SM X 2020-02-22,146.60018721490087
19090SM X 2020-02-23,188.76429205342856
19090SM X 2020-02-24,164.2426436913907
19090SM X 2020-02-25,158.47429185303605
19090SM X 2020-02-26,125.53890162103247
19090SM X 2020-02-27,145.38012905758154
19090SM X 2020-02-28,158.64881214870186
19090SM X 2020-02-29,194.37404436434866
19090SM X 2020-03-01,142.4814113637485
19090SM X 2020-03-02,195.2631277869943
19090SM X 2020-03-03,171.3857033918408
19090SM X 2020-03-04,156.78950124805175
19090SM X 2020-03-05,153.67097931699925
19090SM X 2020-03-06,195.6482251625518
19090SM X 2020-03-07,154.71877058192769
19090SM X 2020-03-08,164.61902313185584
19090SM X 2020-03-09,166.42374293680257
19090SM X 2020-03-10,132.69091900481513
19090SM X 2020-03-11,163.9315512659395
19090SM X 2020-03-12,179.43182288636487
19090SM X 2020-03-13,146.8108537299027
19090SM X 2020-03-14,147.92346641056696
19090SM X 2020-03-15,170.74234953673056
19090SM X 2020-03-16,165.64873646045044
19090SM X 2020-03-17,139.38397875126205
19090SM X 2020-03-18,158.21053565082372
19090SM X 2020-03-19,162.11248152331916
19090SM X 2020-03-20,151.06095987019916
19090SM X 2020-03-21,149.46985877185062
19090SM X 2020-03-22,143.8479453359065
19090SM X 2020-03-23,161.37480183436094
19090SM X 2020-03-24,160.65682404174402
19090SM X 2020-03-25,152.02418000508538
19090SM X 2020-03-26,149.14331533138966
19090SM X 2020-03-27,134.98039788530411
19090SM X 2020-03-28,141.62925059531227
19090SM X 2020-03-29,168.89993241718412
19090SM X 2020-03-30,151.8129593756262
19090SM X 2020-03-31,155.8684169602916
19090SM X 2020-04-01,116.3264057287117
19090SM X 2020-04-02,154.84225969819167
19090SM X 2020-04-03,159.3862367007228
19090SM X 2020-04-04,145.2772641490696
1BD5TVT X 2020-01-02,188.14996809853562
1BD5TVT X 2020-01-03,193.21411241020658
1BD5TVT X 2020-01-04,180.66107268426873
1BD5TVT X 2020-01-05,187.75276246941132
1BD5TVT X 2020-01-06,197.74700387748751
1BD5TVT X 2020-01-07,186.74024942836627
1BD5TVT X 2020-01-08,190.63161713951828
1BD5TVT X 2020-01-09,192.54529095669804
1BD5TVT X 2020-01-10,181.9561731143591
1BD5TVT X 2020-01-11,186.74835719934228
1BD5TVT X 2020-01-12,191.80281212597518
1BD5TVT X 2020-01-13,184.13495913509877
1BD5TVT X 2020-01-14,188.61887446200052
1BD5TVT X 2020-01-15,187.2495597291764
1BD5TVT X 2020-01-16,180.99461042304802
1BD5TVT X 2020-01-17,194.6359508838746
1BD5TVT X 2020-01-18,185.01758968618196
1BD5TVT X 2020-01-19,186.5775383883332
1BD5TVT X 2020-01-20,186.73324288484687
1BD5TVT X 2020-01-21,180.4458643971547
1BD5TVT X 2020-01-22,186.45870751459017
1BD5TVT X 2020-01-23,171.36077745751192
1BD5TVT X 2020-01-24,187.94522627418814
1BD5TVT X 2020-01-25,177.66734345131792
1BD5TVT X 2020-01-26,170.20010766727958
1BD5TVT X 2020-01-27,197.07773877012121
1BD5TVT X 2020-01-28,156.77252481942418
1BD5TVT X 2020-01-29,177.04123755079664
1BD5TVT X 2020-01-30,164.2229023503042
1BD5TVT X 2020-01-31,195.8482951326033
1BD5TVT X 2020-02-01,190.3702783931496
1BD5TVT X 2020-02-02,166.70416458714507
1BD5TVT X 2020-02-03,183.5233089423076
1BD5TVT X 2020-02-04,184.0967299633179
1BD5TVT X 2020-02-05,182.55807444603738
1BD5TVT X 2020-02-06,184.8296434015906
1BD5TVT X 2020-02-07,186.43264379490654
1BD5TVT X 2020-02-08,182.91588944875278
1BD5TVT X 2020-02-09,183.60683436462335
1BD5TVT X 2020-02-10,183.08694072994825
1BD5TVT X 2020-02-11,161.43058079501546
1BD5TVT X 2020-02-12,171.3969611844082
1BD5TVT X 2020-02-13,181.21624150888607
1BD5TVT X 2020-02-14,167.33557089962073
1BD5TVT X 2020-02-15,169.24260869807154
1BD5TVT X 2020-02-16,153.53550760436516
1BD5TVT X 2020-02-17,157.55394562126207
1BD5TVT X 2020-02-18,197.3706127445458
1BD5TVT X 2020-02-19,178.80345002011802
1BD5TVT X 2020-02-20,182.95676148555282
1BD5TVT X 2020-02-21,184.01930611598283
1BD5TVT X 2020-02-22,157.04974634982568
1BD5TVT X 2020-02-23,174.86352869027147
1BD5TVT X 2020-02-24,169.4151986574687
1BD5TVT X 2020-02-25,159.68726507682783
1BD5TVT X 2020-02-26,176.36349448780254
1BD5TVT X 2020-02-27,163.78477504686737
1BD5TVT X 2020-02-28,171.05117224475856
1BD5TVT X 2020-02-29,175.49438826233973
1BD5TVT X 2020-03-01,165.2309957968273
1BD5TVT X 2020-03-02,196.16970729728794
1BD5TVT X 2020-03-03,189.44906159398752
1BD5TVT X 2020-03-04,192.69953019901968
1BD5TVT X 2020-03-05,175.78519234498197
1BD5TVT X 2020-03-06,163.04573681732123
1BD5TVT X 2020-03-07,190.51291108172543
1BD5TVT X 2020-03-08,167.3189347094406
1BD5TVT X 2020-03-09,163.17145147600124
1BD5TVT X 2020-03-10,159.25993226728667
1BD5TVT X 2020-03-11,179.76925338805364
1BD5TVT X 2020-03-12,170.49635526983212
1BD5TVT X 2020-03-13,185.0260146481035
1BD5TVT X 2020-03-14,187.3355355342618
1BD5TVT X 2020-03-15,190.27719187376746
1BD5TVT X 2020-03-16,178.7221047599943
1BD5TVT X 2020-03-17,173.91923175662774
1BD5TVT X 2020-03-18,186.07738163172442
1BD5TVT X 2020-03-19,176.7012414867154
1BD5TVT X 2020-03-20,183.19456724374982
1BD5TVT X 2020-03-21,180.31661766279956
1BD5TVT X 2020-03-22,174.0686838846271
1BD5TVT X 2020-03-23,169.93365401079302
1BD5TVT X 2020-03-24,166.6072542611466
1BD5TVT X 2020-03-25,186.52638197764983
1BD5TVT X 2020-03-26,180.2828334965011
1BD5TVT X 2020-03-27,170.24772120707004
1BD5TVT X 2020-03-28,169.3049667308909
1BD5TVT X 2020-03-29,191.10370516537395
1BD5TVT X 2020-03-30,190.75530063330604
1BD5TVT X 2020-03-31,173.5887976952646
1BD5TVT X 2020-04-01,167.99665330406475
1BD5TVT X 2020-04-02,167.5634071709776
1BD5TVT X 2020-04-03,167.57968232580993
1BD5TVT X 2020-04-04,165.81390942775585
1JJE0UY X 2020-01-02,147.6931522065446
1JJE0UY X 2020-01-03,177.17175170791663
1JJE0UY X 2020-01-04,164.8400260344236
1JJE0UY X 2020-01-05,169.05281051101744
1JJE0UY X 2020-01-06,149.75019181416184
1JJE0UY X 2020-01-07,169.28614460295043
1JJE0UY X 2020-01-08,144.46772096898692
1JJE0UY X 2020-01-09,145.44675018225018
1JJE0UY X 2020-01-10,161.0503135551695
1JJE0UY X 2020-01-11,185.48241378425217
1JJE0UY X 2020-01-12,144.53168546473785
1JJE0UY X 2020-01-13,169.02050157215643
1JJE0UY X 2020-01-14,152.31247876931275
1JJE0UY X 2020-01-15,179.0847644154918
1JJE0UY X 2020-01-16,179.65544616344016
1JJE0UY X 2020-01-17,161.6447547605889
1JJE0UY X 2020-01-18,191.42542177324765
1JJE0UY X 2020-01-19,174.3291387100926
1JJE0UY X 2020-01-20,172.52923934747628
1JJE0UY X 2020-01-21,169.42609648427066
1JJE0UY X 2020-01-22,181.053506581858
1JJE0UY X 2020-01-23,162.6254512064637
1JJE0UY X 2020-01-24,171.041195995259
1JJE0UY X 2020-01-25,158.26662415837345
1JJE0UY X 2020-01-26,180.497177885699
1JJE0UY X 2020-01-27,178.22493199718195
1JJE0UY X 2020-01-28,159.89418770970445
1JJE0UY X 2020-01-29,144.04480638137113
1JJE0UY X 2020-01-30,164.3649550350365
1JJE0UY X 2020-01-31,175.00835574852235
1JJE0UY X 2020-02-01,149.20796933635768
1JJE0UY X 2020-02-02,165.9408651691057
1JJE0UY X 2020-02-03,148.46682278793674
1JJE0UY X 2020-02-04,150.53066645558076
1JJE0UY X 2020-02-05,175.14722252318842
1JJE0UY X 2020-02-06,141.94828332833885
1JJE0UY X 2020-02-07,143.0086846302817
1JJE0UY X 2020-02-08,149.09380307874017
1JJE0UY X 2020-02-09,149.65653350385264
1JJE0UY X 2020-02-10,156.94261497351357
1JJE0UY X 2020-02-11,137.0558895273777
1JJE0UY X 2020-02-12,135.74275482488525
1JJE0UY X 2020-02-13,182.13473151739407
1JJE0UY X 2020-02-14,173.857749925134
1JJE0UY X 2020-02-15,159.44467949901795
1JJE0UY X 2020-02-16,184.45735604191262
1JJE0UY X 2020-02-17,141.8640718483929
1JJE0UY X 2020-02-18,146.9018929894056
1JJE0UY X 2020-02-19,151.97553948227306
1JJE0UY X 2020-02-20,167.21678497017905
1JJE0UY X 2020-02-21,158.15292730524803
1JJE0UY X 2020-02-22,153.5129715368592
1JJE0UY X 2020-02-23,148.32524951228555
1JJE0UY X 2020-02-24,161.46850905811186
1JJE0UY X 2020-02-25,138.8426651025827
1JJE0UY X 2020-02-26,143.25925544220166
1JJE0UY X 2020-02-27,151.69528819116783
1JJE0UY X 2020-02-28,179.36431826025813
1JJE0UY X 2020-02-29,151.86835695121545
1JJE0UY X 2020-03-01,147.13167587791713
1JJE0UY X 2020-03-02,154.604915325531
1JJE0UY X 2020-03-03,167.68218924538616
1JJE0UY X 2020-03-04,183.66071493020223
1JJE0UY X 2020-03-05,162.97194084539635
1JJE0UY X 2020-03-06,162.39766167178934
1JJE0UY X 2020-03-07,167.9651691259785
1JJE0UY X 2020-03-08,170.63401698600921
1JJE0UY X 2020-03-09,169.22756481394896
1JJE0UY X 2020-03-10,143.45728642204563
1JJE0UY X 2020-03-11,158.74424478028487
1JJE0UY X 2020-03-12,162.0267028685935
1JJE0UY X 2020-03-13,144.60856927704876
1JJE0UY X 2020-03-14,169.2463273701229
1JJE0UY X 2020-03-15,160.39922958946335
1JJE0UY X 2020-03-16,155.38873938650013
1JJE0UY X 2020-03-17,185.03558945953097
1JJE0UY X 2020-03-18,140.61694611956176
1JJE0UY X 2020-03-19,163.29503658588257
1JJE0UY X 2020-03-20,161.48244892773073
1JJE0UY X 2020-03-21,159.96387482933005
1JJE0UY X 2020-03-22,157.2895142815472
1JJE0UY X 2020-03-23,171.42776109292475
1JJE0UY X 2020-03-24,133.96610128035667
1JJE0UY X 2020-03-25,132.22636133188553
1JJE0UY X 2020-03-26,152.16276660256358
1JJE0UY X 2020-03-27,151.6843567386859
1JJE0UY X 2020-03-28,168.72192818565176
1JJE0UY X 2020-03-29,172.49388799233697
1JJE0UY X 2020-03-30,177.30920563066866
1JJE0UY X 2020-03-31,179.48216337516874
1JJE0UY X 2020-04-01,164.29853488030818
1JJE0UY X 2020-04-02,161.84156537939805
1JJE0UY X 2020-04-03,167.21676357711118
1JJE0UY X 2020-04-04,163.0405761768732
1PILPB3 X 2020-01-02,165.8310117822357
1PILPB3 X 2020-01-03,161.6820337650594
1PILPB3 X 2020-01-04,139.161368697652
1PILPB3 X 2020-01-05,187.22223153798177
1PILPB3 X 2020-01-06,166.6901008416546
1PILPB3 X 2020-01-07,162.74056687336787
1PILPB3 X 2020-01-08,161.26000391322037
1PILPB3 X 2020-01-09,191.54035347596044
1PILPB3 X 2020-01-10,176.49425537770708
1PILPB3 X 2020-01-11,156.81177649438953
1PILPB3 X 2020-01-12,160.79967678677164
1PILPB3 X 2020-01-13,151.75073339659983
1PILPB3 X 2020-01-14,171.88086817472765
1PILPB3 X 2020-01-15,172.50564867128318
1PILPB3 X 2020-01-16,156.3876593210249
1PILPB3 X 2020-01-17,179.2818713655618
1PILPB3 X 2020-01-18,161.7139851382803
1PILPB3 X 2020-01-19,195.215980828062
1PILPB3 X 2020-01-20,164.89826073536136
1PILPB3 X 2020-01-21,151.81385461322645
1PILPB3 X 2020-01-22,157.3198005798314
1PILPB3 X 2020-01-23,182.9289052889993
1PILPB3 X 2020-01-24,176.45290783657737
1PILPB3 X 2020-01-25,165.14430620035665
1PILPB3 X 2020-01-26,187.80653517506914
1PILPB3 X 2020-01-27,175.15894184726227
1PILPB3 X 2020-01-28,155.19170101524043
1PILPB3 X 2020-01-29,167.74128147098918
1PILPB3 X 2020-01-30,160.2563847935595
1PILPB3 X 2020-01-31,176.56481745959263
1PILPB3 X 2020-02-01,164.93599530573724
1PILPB3 X 2020-02-02,153.69763445853818
1PILPB3 X 2020-02-03,157.4224553101619
1PILPB3 X 2020-02-04,152.3203635111746
1PILPB3 X 2020-02-05,159.31422595943496
1PILPB3 X 2020-02-06,156.46763158184513
1PILPB3 X 2020-02-07,144.53622969092646
1PILPB3 X 2020-02-08,156.3006734620453
1PILPB3 X 2020-02-09,166.0205223494337
1PILPB3 X 2020-02-10,170.4657200962609
1PILPB3 X 2020-02-11,132.36006720218558
1PILPB3 X 2020-02-12,157.92773489527303
1PILPB3 X 2020-02-13,160.9980426738851
1PILPB3 X 2020-02-14,198.92419827148402
1PILPB3 X 2020-02-15,160.8781730331362
1PILPB3 X 2020-02-16,162.70095022408486
1PILPB3 X 2020-02-17,153.7083347353746
1PILPB3 X 2020-02-18,171.80280422194974
