Place_ID X Date,target
0Q2LTOG X 2020-01-06,80.8
0Q2LTOG X 2020-01-07,33.6
0Q2LTOG X 2020-01-08,39.9
0Q2LTOG X 2020-01-09,98.8
0Q2LTOG X 2020-01-10,123.2
0Q2LTOG X 2020-01-11,140.0
0Q2LTOG X 2020-01-12,67.8
0Q2LTOG X 2020-01-13,69.2
0Q2LTOG X 2020-01-14,151.0
0Q2LTOG X 2020-01-15,86.9
0Q2LTOG X 2020-01-16,91.9
0Q2LTOG X 2020-01-17,161.9
0Q2LTOG X 2020-01-18,127.5
0Q2LTOG X 2020-01-19,134.0
0Q2LTOG X 2020-01-20,122.8
0Q2LTOG X 2020-01-21,93.9
0Q2LTOG X 2020-01-22,150.0
0Q2LTOG X 2020-01-23,127.8
0Q2LTOG X 2020-01-24,53.4
0Q2LTOG X 2020-01-25,92.6
0Q2LTOG X 2020-01-26,116.0
0Q2LTOG X 2020-01-27,53.1
0Q2LTOG X 2020-01-28,42.9
0Q2LTOG X 2020-01-29,73.7
0Q2LTOG X 2020-01-30,79.3
0Q2LTOG X 2020-01-31,146.3
0Q2LTOG X 2020-02-01,148.7
0Q2LTOG X 2020-02-02,118.1
0Q2LTOG X 2020-02-03,71.4
0Q2LTOG X 2020-02-04,108.1
0Q2LTOG X 2020-02-05,63.0
0Q2LTOG X 2020-02-06,89.5
0Q2LTOG X 2020-02-07,105.3
0Q2LTOG X 2020-02-08,89.3
0Q2LTOG X 2020-02-09,75.7
0Q2LTOG X 2020-02-10,104.2
0Q2LTOG X 2020-02-11,101.9
0Q2LTOG X 2020-02-12,96.9
0Q2LTOG X 2020-02-13,98.6
0Q2LTOG X 2020-02-14,121.3
0Q2LTOG X 2020-02-15,88.0
0Q2LTOG X 2020-02-16,34.8
0Q2LTOG X 2020-02-17,41.2
0Q2LTOG X 2020-02-18,94.6
0Q2LTOG X 2020-02-19,150.9
0Q2LTOG X 2020-02-20,119.4
0Q2LTOG X 2020-02-21,107.8
0Q2LTOG X 2020-02-22,77.5
0Q2LTOG X 2020-02-23,73.0
0Q2LTOG X 2020-02-24,65.3
0Q2LTOG X 2020-02-25,51.7
0Q2LTOG X 2020-02-26,57.2
0Q2LTOG X 2020-02-27,97.9
0Q2LTOG X 2020-02-28,116.7
0Q2LTOG X 2020-02-29,77.8
0Q2LTOG X 2020-03-01,56.0
0Q2LTOG X 2020-03-02,58.0
0Q2LTOG X 2020-03-03,84.5
0Q2LTOG X 2020-03-04,50.3
0Q2LTOG X 2020-03-05,71.2
0Q2LTOG X 2020-03-06,89.0
0Q2LTOG X 2020-03-07,134.1
0Q2LTOG X 2020-03-08,103.5
0Q2LTOG X 2020-03-09,142.5
0Q2LTOG X 2020-03-10,38.9
0Q2LTOG X 2020-03-11,47.7
0Q2LTOG X 2020-03-12,84.2
0Q2LTOG X 2020-03-13,38.1
0Q2LTOG X 2020-03-14,91.5
0Q2LTOG X 2020-03-15,43.6
0Q2LTOG X 2020-03-16,68.7
0Q2LTOG X 2020-03-17,105.4
0Q2LTOG X 2020-03-18,96.0
0Q2LTOG X 2020-03-19,50.6
0Q2LTOG X 2020-03-20,58.3
0Q2LTOG X 2020-03-21,124.5
0Q2LTOG X 2020-03-22,52.7
0Q2LTOG X 2020-03-23,98.7
0Q2LTOG X 2020-03-24,112.6
0Q2LTOG X 2020-03-25,115.0
0Q2LTOG X 2020-03-26,126.1
0Q2LTOG X 2020-03-27,76.6
0Q2LTOG X 2020-03-28,69.3
0Q2LTOG X 2020-03-29,49.6
0Q2LTOG X 2020-03-30,73.8
0Q2LTOG X 2020-03-31,93.7
0Q2LTOG X 2020-04-01,80.9
0Q2LTOG X 2020-04-02,56.5
0Q2LTOG X 2020-04-03,73.2
0Q2LTOG X 2020-04-04,57.6
15WCXN1 X 2020-01-02,179.0
15WCXN1 X 2020-01-03,187.2
15WCXN1 X 2020-01-04,205.2
15WCXN1 X 2020-01-05,198.8
15WCXN1 X 2020-01-06,116.4
15WCXN1 X 2020-01-07,33.0
15WCXN1 X 2020-01-08,145.6
15WCXN1 X 2020-01-09,191.2
15WCXN1 X 2020-01-10,221.6
15WCXN1 X 2020-01-11,162.4
15WCXN1 X 2020-01-12,189.9
15WCXN1 X 2020-01-13,139.1
15WCXN1 X 2020-01-14,123.7
15WCXN1 X 2020-01-15,196.2
15WCXN1 X 2020-01-16,169.9
15WCXN1 X 2020-01-17,149.4
15WCXN1 X 2020-01-18,192.5
15WCXN1 X 2020-01-19,46.6
15WCXN1 X 2020-01-20,92.7
15WCXN1 X 2020-01-21,194.5
15WCXN1 X 2020-01-22,185.6
15WCXN1 X 2020-01-23,151.1
15WCXN1 X 2020-01-24,112.8
15WCXN1 X 2020-01-25,131.1
15WCXN1 X 2020-01-26,139.9
15WCXN1 X 2020-01-27,111.9
15WCXN1 X 2020-01-28,147.3
15WCXN1 X 2020-01-29,157.1
15WCXN1 X 2020-01-30,133.6
15WCXN1 X 2020-01-31,154.9
15WCXN1 X 2020-02-01,97.5
15WCXN1 X 2020-02-02,118.7
15WCXN1 X 2020-02-03,125.5
15WCXN1 X 2020-02-04,79.9
15WCXN1 X 2020-02-05,111.7
15WCXN1 X 2020-02-06,141.6
15WCXN1 X 2020-02-07,156.2
15WCXN1 X 2020-02-08,154.2
15WCXN1 X 2020-02-09,111.6
15WCXN1 X 2020-02-10,127.7
15WCXN1 X 2020-02-11,158.7
15WCXN1 X 2020-02-12,115.7
15WCXN1 X 2020-02-13,107.7
15WCXN1 X 2020-02-14,98.6
15WCXN1 X 2020-02-15,113.0
15WCXN1 X 2020-02-16,86.8
15WCXN1 X 2020-02-17,133.3
15WCXN1 X 2020-02-18,166.0
15WCXN1 X 2020-02-19,147.3
15WCXN1 X 2020-02-20,81.1
15WCXN1 X 2020-02-21,165.2
15WCXN1 X 2020-02-22,115.5
15WCXN1 X 2020-02-23,113.5
15WCXN1 X 2020-02-24,91.3
15WCXN1 X 2020-02-25,87.3
15WCXN1 X 2020-02-26,63.2
15WCXN1 X 2020-02-27,120.5
15WCXN1 X 2020-02-28,110.7
15WCXN1 X 2020-02-29,105.1
15WCXN1 X 2020-03-01,108.8
15WCXN1 X 2020-03-02,156.3
15WCXN1 X 2020-03-03,105.2
15WCXN1 X 2020-03-04,104.3
15WCXN1 X 2020-03-05,131.8
15WCXN1 X 2020-03-06,77.3
15WCXN1 X 2020-03-07,81.1
15WCXN1 X 2020-03-08,88.7
15WCXN1 X 2020-03-09,67.5
15WCXN1 X 2020-03-10,91.8
15WCXN1 X 2020-03-11,116.7
15WCXN1 X 2020-03-12,62.5
15WCXN1 X 2020-03-13,81.8
15WCXN1 X 2020-03-14,111.4
15WCXN1 X 2020-03-15,37.3
15WCXN1 X 2020-03-16,80.7
15WCXN1 X 2020-03-17,89.1
15WCXN1 X 2020-03-18,110.5
15WCXN1 X 2020-03-19,26.8
15WCXN1 X 2020-03-20,100.9
15WCXN1 X 2020-03-21,99.3
15WCXN1 X 2020-03-22,89.6
15WCXN1 X 2020-03-23,67.8
15WCXN1 X 2020-03-24,88.2
15WCXN1 X 2020-03-25,109.6
15WCXN1 X 2020-03-26,36.6
15WCXN1 X 2020-03-27,71.5
15WCXN1 X 2020-03-28,71.6
15WCXN1 X 2020-03-29,100.1
15WCXN1 X 2020-03-30,128.4
15WCXN1 X 2020-03-31,128.0
15WCXN1 X 2020-04-01,88.8
15WCXN1 X 2020-04-02,78.0
15WCXN1 X 2020-04-03,38.9
15WCXN1 X 2020-04-04,95.8
19090SM X 2020-01-02,101.7
19090SM X 2020-01-03,94.76
19090SM X 2020-01-04,143.2
19090SM X 2020-01-05,128.3
19090SM X 2020-01-06,83.6
19090SM X 2020-01-07,100.4
19090SM X 2020-01-08,62.5
19090SM X 2020-01-09,139.9
19090SM X 2020-01-10,105.9
19090SM X 2020-01-11,86.5
19090SM X 2020-01-12,77.8
19090SM X 2020-01-13,95.1
19090SM X 2020-01-14,120.0
19090SM X 2020-01-15,56.2
19090SM X 2020-01-16,107.7
19090SM X 2020-01-17,83.5
19090SM X 2020-01-18,124.8
19090SM X 2020-01-19,67.0
19090SM X 2020-01-20,156.8
19090SM X 2020-01-21,98.5
19090SM X 2020-01-22,106.7
19090SM X 2020-01-23,225.3
19090SM X 2020-02-18,112.2
19090SM X 2020-02-19,62.3
19090SM X 2020-02-20,103.7
19090SM X 2020-02-21,146.4
19090SM X 2020-02-22,59.6
19090SM X 2020-02-23,101.1
19090SM X 2020-02-24,103.0
19090SM X 2020-02-25,31.1
19090SM X 2020-02-26,81.5
19090SM X 2020-02-27,144.1
19090SM X 2020-02-28,98.6
19090SM X 2020-02-29,129.9
19090SM X 2020-03-01,42.4
19090SM X 2020-03-02,52.2
19090SM X 2020-03-03,78.0
19090SM X 2020-03-04,69.8
19090SM X 2020-03-05,43.7
19090SM X 2020-03-06,92.8
19090SM X 2020-03-07,44.4
19090SM X 2020-03-08,113.2
19090SM X 2020-03-09,59.5
19090SM X 2020-03-10,130.3
19090SM X 2020-03-11,112.9
19090SM X 2020-03-12,66.9
19090SM X 2020-03-13,36.5
19090SM X 2020-03-14,35.2
19090SM X 2020-03-15,90.8
19090SM X 2020-03-16,87.9
19090SM X 2020-03-17,102.4
19090SM X 2020-03-18,37.0
19090SM X 2020-03-19,75.7
19090SM X 2020-03-20,75.6
19090SM X 2020-03-21,57.4
19090SM X 2020-03-22,70.1
19090SM X 2020-03-23,40.4
19090SM X 2020-03-24,75.5
19090SM X 2020-03-25,25.0
19090SM X 2020-03-26,55.4
19090SM X 2020-03-27,34.8
19090SM X 2020-03-28,39.1
19090SM X 2020-03-29,48.8
19090SM X 2020-03-30,45.1
19090SM X 2020-03-31,46.9
19090SM X 2020-04-01,61.9
19090SM X 2020-04-02,56.9
19090SM X 2020-04-03,36.5
19090SM X 2020-04-04,34.0
1BD5TVT X 2020-01-02,76.1
1BD5TVT X 2020-01-03,76.0
1BD5TVT X 2020-01-04,93.2
1BD5TVT X 2020-01-05,81.0
1BD5TVT X 2020-01-06,71.7
1BD5TVT X 2020-01-07,111.0
1BD5TVT X 2020-01-08,78.3
1BD5TVT X 2020-01-09,79.2
1BD5TVT X 2020-01-10,84.5
1BD5TVT X 2020-01-11,69.2
1BD5TVT X 2020-01-12,78.24
1BD5TVT X 2020-01-13,91.9
1BD5TVT X 2020-01-14,119.1
1BD5TVT X 2020-01-15,73.4
1BD5TVT X 2020-01-16,91.3
1BD5TVT X 2020-01-17,80.5
1BD5TVT X 2020-01-18,58.3
1BD5TVT X 2020-01-19,89.3
1BD5TVT X 2020-01-20,80.4
1BD5TVT X 2020-01-21,102.8
1BD5TVT X 2020-01-22,115.2
1BD5TVT X 2020-01-23,68.7
1BD5TVT X 2020-01-24,66.6
1BD5TVT X 2020-01-25,47.8
1BD5TVT X 2020-01-26,83.0
1BD5TVT X 2020-01-27,137.0
1BD5TVT X 2020-01-28,69.6
1BD5TVT X 2020-01-29,88.5
1BD5TVT X 2020-01-30,103.1
1BD5TVT X 2020-01-31,80.5
1BD5TVT X 2020-02-01,94.4
1BD5TVT X 2020-02-02,80.4
1BD5TVT X 2020-02-03,71.9
1BD5TVT X 2020-02-04,63.7
1BD5TVT X 2020-02-05,62.7
1BD5TVT X 2020-02-06,100.0
1BD5TVT X 2020-02-07,116.4
1BD5TVT X 2020-02-08,64.2
1BD5TVT X 2020-02-09,38.839999999999996
1BD5TVT X 2020-02-10,97.9
1BD5TVT X 2020-02-11,119.1
1BD5TVT X 2020-02-12,63.0
1BD5TVT X 2020-02-13,123.1
1BD5TVT X 2020-02-14,96.0
1BD5TVT X 2020-02-15,84.8
1BD5TVT X 2020-02-16,60.0
1BD5TVT X 2020-02-17,96.7
1BD5TVT X 2020-02-18,121.5
1BD5TVT X 2020-02-19,127.6
1BD5TVT X 2020-02-20,82.4
1BD5TVT X 2020-02-21,68.9
1BD5TVT X 2020-02-22,82.9
1BD5TVT X 2020-02-23,92.3
1BD5TVT X 2020-02-24,76.6
1BD5TVT X 2020-02-25,72.6
1BD5TVT X 2020-02-26,99.5
1BD5TVT X 2020-02-27,84.7
1BD5TVT X 2020-02-28,81.4
1BD5TVT X 2020-02-29,66.0
1BD5TVT X 2020-03-01,58.5
1BD5TVT X 2020-03-02,65.6
1BD5TVT X 2020-03-03,76.9
1BD5TVT X 2020-03-04,60.5
1BD5TVT X 2020-03-05,68.8
1BD5TVT X 2020-03-06,112.6
1BD5TVT X 2020-03-07,118.3
1BD5TVT X 2020-03-08,99.3
1BD5TVT X 2020-03-09,93.4
1BD5TVT X 2020-03-10,89.2
1BD5TVT X 2020-03-11,79.2
1BD5TVT X 2020-03-12,67.2
1BD5TVT X 2020-03-13,80.7
1BD5TVT X 2020-03-14,55.0
1BD5TVT X 2020-03-15,76.6
1BD5TVT X 2020-03-16,58.6
1BD5TVT X 2020-03-17,78.4
1BD5TVT X 2020-03-18,49.1
1BD5TVT X 2020-03-19,47.6
1BD5TVT X 2020-03-20,121.8
1BD5TVT X 2020-03-21,85.7
1BD5TVT X 2020-03-22,80.3
1BD5TVT X 2020-03-23,51.9
1BD5TVT X 2020-03-24,82.7
1BD5TVT X 2020-03-25,57.6
1BD5TVT X 2020-03-26,63.9
1BD5TVT X 2020-03-27,67.7
1BD5TVT X 2020-03-28,50.0
1BD5TVT X 2020-03-29,53.5
1BD5TVT X 2020-03-30,58.5
1BD5TVT X 2020-03-31,56.9
1BD5TVT X 2020-04-01,58.1
1BD5TVT X 2020-04-02,70.7
1BD5TVT X 2020-04-03,67.9
1BD5TVT X 2020-04-04,35.6
1JJE0UY X 2020-01-02,23.8
1JJE0UY X 2020-01-03,29.4
1JJE0UY X 2020-01-04,45.5
1JJE0UY X 2020-01-05,25.8
1JJE0UY X 2020-01-06,35.9
1JJE0UY X 2020-01-07,33.3
1JJE0UY X 2020-01-08,27.1
1JJE0UY X 2020-01-09,20.7
1JJE0UY X 2020-01-10,51.0
1JJE0UY X 2020-01-11,19.0
1JJE0UY X 2020-01-12,21.3
1JJE0UY X 2020-01-13,22.4
1JJE0UY X 2020-01-14,20.6
1JJE0UY X 2020-01-15,27.8
1JJE0UY X 2020-01-16,36.0
1JJE0UY X 2020-01-17,19.0
1JJE0UY X 2020-01-18,26.0
1JJE0UY X 2020-01-19,44.7
1JJE0UY X 2020-01-20,92.7
1JJE0UY X 2020-01-21,62.1
1JJE0UY X 2020-01-22,70.7
1JJE0UY X 2020-01-23,53.3
1JJE0UY X 2020-01-24,48.6
1JJE0UY X 2020-01-25,45.0
1JJE0UY X 2020-01-26,42.1
1JJE0UY X 2020-01-27,21.0
1JJE0UY X 2020-01-28,18.5
1JJE0UY X 2020-01-29,30.4
1JJE0UY X 2020-01-30,17.0
1JJE0UY X 2020-01-31,22.1
1JJE0UY X 2020-02-01,27.0
1JJE0UY X 2020-02-02,34.0
1JJE0UY X 2020-02-03,20.9
1JJE0UY X 2020-02-04,35.8
1JJE0UY X 2020-02-05,59.6
1JJE0UY X 2020-02-06,61.2
1JJE0UY X 2020-02-07,62.3
1JJE0UY X 2020-02-08,34.7
1JJE0UY X 2020-02-09,13.0
1JJE0UY X 2020-02-10,24.2
1JJE0UY X 2020-02-11,19.5
1JJE0UY X 2020-02-12,22.9
1JJE0UY X 2020-02-13,26.7
1JJE0UY X 2020-02-14,43.9
1JJE0UY X 2020-02-15,14.9
1JJE0UY X 2020-02-16,28.1
1JJE0UY X 2020-02-17,21.1
1JJE0UY X 2020-02-18,35.7
1JJE0UY X 2020-02-19,20.6
1JJE0UY X 2020-02-20,23.5
1JJE0UY X 2020-02-21,21.2
1JJE0UY X 2020-02-22,19.5
1JJE0UY X 2020-02-23,18.7
1JJE0UY X 2020-02-24,25.4
1JJE0UY X 2020-02-25,14.2
1JJE0UY X 2020-02-26,18.2
1JJE0UY X 2020-02-27,34.9
1JJE0UY X 2020-02-28,34.8
1JJE0UY X 2020-02-29,20.2
1JJE0UY X 2020-03-01,20.0
1JJE0UY X 2020-03-02,22.7
1JJE0UY X 2020-03-03,27.5
1JJE0UY X 2020-03-04,28.8
1JJE0UY X 2020-03-05,39.5
1JJE0UY X 2020-03-06,52.8
1JJE0UY X 2020-03-07,28.0
1JJE0UY X 2020-03-08,19.0
1JJE0UY X 2020-03-09,29.4
1JJE0UY X 2020-03-10,21.9
1JJE0UY X 2020-03-11,28.1
1JJE0UY X 2020-03-12,25.3
1JJE0UY X 2020-03-13,26.7
1JJE0UY X 2020-03-14,38.3
1JJE0UY X 2020-03-15,37.8
1JJE0UY X 2020-03-16,34.5
1JJE0UY X 2020-03-17,17.4
1JJE0UY X 2020-03-18,16.5
1JJE0UY X 2020-03-19,44.4
1JJE0UY X 2020-03-20,35.1
1JJE0UY X 2020-03-21,33.1
1JJE0UY X 2020-03-22,42.0
1JJE0UY X 2020-03-23,50.1
1JJE0UY X 2020-03-24,63.0
1JJE0UY X 2020-03-25,68.0
1JJE0UY X 2020-03-26,68.2
1JJE0UY X 2020-03-27,67.1
1JJE0UY X 2020-03-28,23.5
1JJE0UY X 2020-03-29,27.1
1JJE0UY X 2020-03-30,23.4
1JJE0UY X 2020-03-31,47.6
1JJE0UY X 2020-04-01,28.0
1JJE0UY X 2020-04-02,22.1
1JJE0UY X 2020-04-03,27.2
1JJE0UY X 2020-04-04,36.7
1PILPB3 X 2020-01-02,68.4
1PILPB3 X 2020-01-03,54.9
1PILPB3 X 2020-01-04,35.2
1PILPB3 X 2020-01-05,64.9
1PILPB3 X 2020-01-06,52.9
1PILPB3 X 2020-01-07,26.2
1PILPB3 X 2020-01-08,35.0
1PILPB3 X 2020-01-09,71.3
1PILPB3 X 2020-01-10,34.4
1PILPB3 X 2020-01-11,71.5
1PILPB3 X 2020-01-12,70.3
1PILPB3 X 2020-01-13,52.4
1PILPB3 X 2020-01-14,33.4
1PILPB3 X 2020-01-15,45.6
1PILPB3 X 2020-01-16,34.8
1PILPB3 X 2020-01-17,79.8
1PILPB3 X 2020-01-18,76.7
1PILPB3 X 2020-01-19,68.3
1PILPB3 X 2020-01-20,47.1
1PILPB3 X 2020-01-21,64.3
1PILPB3 X 2020-01-22,86.0
1PILPB3 X 2020-01-23,70.6
1PILPB3 X 2020-01-24,70.5
1PILPB3 X 2020-01-25,49.3
1PILPB3 X 2020-01-26,69.9
1PILPB3 X 2020-01-27,67.2
1PILPB3 X 2020-01-28,32.0
1PILPB3 X 2020-01-29,32.6
1PILPB3 X 2020-01-30,26.4
1PILPB3 X 2020-01-31,49.5
1PILPB3 X 2020-02-01,29.6
1PILPB3 X 2020-02-02,94.6
1PILPB3 X 2020-02-03,85.7
1PILPB3 X 2020-02-04,108.5
1PILPB3 X 2020-02-05,43.9
1PILPB3 X 2020-02-06,76.3
1PILPB3 X 2020-02-07,49.8
1PILPB3 X 2020-02-08,53.2
1PILPB3 X 2020-02-09,42.5
1PILPB3 X 2020-02-10,80.7
1PILPB3 X 2020-02-11,81.4
1PILPB3 X 2020-02-12,83.5
1PILPB3 X 2020-02-13,80.6
1PILPB3 X 2020-02-14,104.9
1PILPB3 X 2020-02-15,78.0
1PILPB3 X 2020-02-16,50.3
1PILPB3 X 2020-02-17,93.4
1PILPB3 X 2020-02-18,61.5
1PILPB3 X 2020-02-19,46.7
1PILPB3 X 2020-02-20,59.77
1PILPB3 X 2020-02-21,88.9
1PILPB3 X 2020-02-22,31.5
1PILPB3 X 2020-02-23,39.8
1PILPB3 X 2020-02-24,73.0
1PILPB3 X 2020-02-25,95.0
1PILPB3 X 2020-02-26,75.7
1PILPB3 X 2020-02-27,47.5
1PILPB3 X 2020-02-28,29.2
1PILPB3 X 2020-02-29,73.6
1PILPB3 X 2020-03-01,55.4
1PILPB3 X 2020-03-02,114.1
1PILPB3 X 2020-03-03,50.2
1PILPB3 X 2020-03-04,81.4
1PILPB3 X 2020-03-05,55.2
1PILPB3 X 2020-03-06,46.6
1PILPB3 X 2020-03-07,59.8
1PILPB3 X 2020-03-08,28.3
1PILPB3 X 2020-03-09,81.5
1PILPB3 X 2020-03-10,33.4
1PILPB3 X 2020-03-11,35.7
1PILPB3 X 2020-03-12,55.5
1PILPB3 X 2020-03-13,56.1
1PILPB3 X 2020-03-14,44.1
1PILPB3 X 2020-03-15,50.4
1PILPB3 X 2020-03-16,35.4
1PILPB3 X 2020-03-17,75.7
1PILPB3 X 2020-03-18,90.8
1PILPB3 X 2020-03-19,57.1
1PILPB3 X 2020-03-20,42.2
1PILPB3 X 2020-03-21,118.0
1PILPB3 X 2020-03-22,91.5
1PILPB3 X 2020-03-23,44.1
1PILPB3 X 2020-03-24,70.9
1PILPB3 X 2020-03-25,79.4
1PILPB3 X 2020-03-26,51.2
1PILPB3 X 2020-03-27,35.3
1PILPB3 X 2020-03-28,44.8
1PILPB3 X 2020-03-29,47.4
1PILPB3 X 2020-03-30,61.9
1PILPB3 X 2020-03-31,54.7
1PILPB3 X 2020-04-01,51.8
1PILPB3 X 2020-04-02,63.6
1PILPB3 X 2020-04-03,68.0
1PILPB3 X 2020-04-04,67.9
1WV2OIN X 2020-01-02,75.9
1WV2OIN X 2020-01-03,94.6
1WV2OIN X 2020-01-04,102.4
1WV2OIN X 2020-01-05,67.3
1WV2OIN X 2020-01-06,58.4
1WV2OIN X 2020-01-07,89.1
1WV2OIN X 2020-01-08,113.0
1WV2OIN X 2020-01-09,122.2
1WV2OIN X 2020-01-10,87.2
1WV2OIN X 2020-01-11,80.7
1WV2OIN X 2020-01-12,76.3
1WV2OIN X 2020-01-13,122.6
1WV2OIN X 2020-01-14,112.1
1WV2OIN X 2020-01-15,85.5
1WV2OIN X 2020-01-16,122.5
1WV2OIN X 2020-01-17,127.3
1WV2OIN X 2020-01-18,75.3
1WV2OIN X 2020-01-19,71.8
1WV2OIN X 2020-01-20,97.7
1WV2OIN X 2020-01-21,69.4
1WV2OIN X 2020-01-22,83.2
1WV2OIN X 2020-01-23,84.9
1WV2OIN X 2020-01-24,76.1
1WV2OIN X 2020-01-25,84.6
1WV2OIN X 2020-01-26,172.6
1WV2OIN X 2020-01-27,126.6
1WV2OIN X 2020-01-28,114.4
1WV2OIN X 2020-01-29,135.8
1WV2OIN X 2020-01-30,70.6
1WV2OIN X 2020-01-31,89.0
1WV2OIN X 2020-02-01,92.8
1WV2OIN X 2020-02-02,77.1
1WV2OIN X 2020-02-03,93.6
1WV2OIN X 2020-02-04,76.6
1WV2OIN X 2020-02-05,97.1
1WV2OIN X 2020-02-06,110.1
1WV2OIN X 2020-02-07,107.7
1WV2OIN X 2020-02-08,86.7
1WV2OIN X 2020-02-09,92.8
1WV2OIN X 2020-02-10,74.9
1WV2OIN X 2020-02-11,161.0
1WV2OIN X 2020-02-12,66.8
1WV2OIN X 2020-02-13,107.4
1WV2OIN X 2020-02-14,134.9
1WV2OIN X 2020-02-15,78.5
1WV2OIN X 2020-02-16,102.4
1WV2OIN X 2020-02-17,110.6
1WV2OIN X 2020-02-18,117.4
1WV2OIN X 2020-02-19,115.7
1WV2OIN X 2020-02-20,93.6
1WV2OIN X 2020-02-21,89.6
1WV2OIN X 2020-02-22,93.2
1WV2OIN X 2020-02-23,75.2
1WV2OIN X 2020-02-24,118.5
1WV2OIN X 2020-02-25,84.4
1WV2OIN X 2020-02-26,84.0
1WV2OIN X 2020-02-27,85.7
1WV2OIN X 2020-02-28,89.3
1WV2OIN X 2020-02-29,87.2
1WV2OIN X 2020-03-01,78.0
1WV2OIN X 2020-03-02,74.3
1WV2OIN X 2020-03-03,88.1
1WV2OIN X 2020-03-04,118.4
1WV2OIN X 2020-03-05,87.3
1WV2OIN X 2020-03-06,74.5
1WV2OIN X 2020-03-07,66.6
1WV2OIN X 2020-03-08,57.8
1WV2OIN X 2020-03-09,61.2
1WV2OIN X 2020-03-10,81.1
1WV2OIN X 2020-03-11,105.1
1WV2OIN X 2020-03-12,65.0
